Season,Name,Team,AVG,BB%,R,NameASCII,PlayerId,MLBAMID
1981,"Denny Walling","HOU",0.234177215,0.148148148,23,"Denny Walling",1013559,123870
1982,"Mickey Hatcher","MIN",0.249097472,0.027972027,23,"Mickey Hatcher",1005488,115601
1982,"Steve Henderson","CHC",0.233463035,0.077738515,23,"Steve Henderson",1005636,115751
1982,"Howard Johnson","DET",0.316129032,0.092485549,23,"Howard Johnson",1006462,116593
1982,"Rick Leach","DET",0.23853211,0.085714285,23,"Rick Leach",1007426,117580
1982,"Greg Pryor","KCR",0.269736842,0.060240963,23,"Greg Pryor",1010555,120788
1982,"Jesus Vega","MIN",0.266331658,0.037735849,23,"Jesus Vega",1013393,123686
1983,"Jamie Allen","SEA",0.223443223,0.105431309,23,"Jamie Allen",1000147,110149
1983,"Richie Hebner","PIT",0.265432098,0.091397849,23,"Richie Hebner",1005571,115686
1983,"Roy Howell","MIL",0.278350515,0.071090047,23,"Roy Howell",1006104,116232
1983,"Broderick Perkins","CLE",0.27173913,0.045685279,23,"Broderick Perkins",1010190,120420
1983,"Lenn Sakata","BAL",0.253731343,0.105263157,23,"Lenn Sakata",1011375,121627
1984,"Doug Flynn","MON",0.243169398,0.031413612,23,"Doug Flynn",1004182,114271
1984,"José Oquendo","NYM",0.222222222,0.071090047,23,"Jose Oquendo",1009827,120038
1984,"Lenn Sakata","BAL",0.191082802,0.035714285,23,"Lenn Sakata",1011375,121627
1984,"Brad Wellman","SFG",0.226415094,0.064846416,23,"Brad Wellman",1013765,124069
1985,"Reid Nichols","- - -",0.273333333,0.098265895,23,"Reid Nichols",1009567,119768
1985,"Tony Phillips","OAK",0.279503105,0.073033707,23,"Tony Phillips",1010300,120522
1985,"Ron Roenicke","SFG",0.255639097,0.205882352,23,"Ron Roenicke",1011121,121373
1985,"Mike Stenhouse","MIN",0.223463687,0.13875598,23,"Mike Stenhouse",1012483,122739
1985,"Mickey Tettleton","OAK",0.251184834,0.113821138,23,"Mickey Tettleton",1012939,123211
1986,"Bob Kearney","SEA",0.240196078,0.053097345,23,"Bob Kearney",1006728,116873
1986,"Darryl Motley","- - -",0.202643171,0.05,23,"Darryl Motley",1009260,119454
1986,"Al Newman","MON",0.2,0.099056603,23,"Al Newman",1009539,119743
1986,"Bill Sample","ATL",0.285,0.063348416,23,"Bill Sample",1011396,121649
1986,"Joel Skinner","- - -",0.231746031,0.047619047,23,"Joel Skinner",1012039,122298
1986,"Herm Winningham","MON",0.216216216,0.088235294,23,"Herm Winningham",1014139,124459
1987,"Joey Cora","SDP",0.236514522,0.101449275,23,"Joey Cora",1002607,112664
1987,"Tim Flannery","SDP",0.228260869,0.128834355,23,"Tim Flannery",1004138,114220
1987,"Gene Larkin","MIN",0.26609442,0.095419847,23,"Gene Larkin",1007347,117503
1987,"Ed Romero","BOS",0.272340425,0.0703125,23,"Ed Romero",1011171,121423
1988,"Jay Bell","CLE",0.218009478,0.08898305,23,"Jay Bell",48,110826
1988,"Bob Melvin","SFG",0.234432234,0.045138888,23,"Bob Melvin",1008758,118942
1988,"Joel Skinner","NYY",0.227091633,0.051470588,23,"Joel Skinner",1012039,122298
1988,"Ozzie Virgil","ATL",0.25625,0.062857142,23,"Ozzie Virgil",1013439,123735
1988,"Jim Walewander","DET",0.211428571,0.06060606,23,"Jim Walewander",1013506,123809
1989,"Carmen Castillo","MIN",0.256880733,0.0625,23,"Carmen Castillo",1002059,112118
1989,"Carmelo Martinez","SDP",0.220973782,0.106312292,23,"Carmelo Martinez",1008157,118361
1989,"Willie McGee","STL",0.236180904,0.047393364,23,"Willie McGee",1008513,118694
1989,"Donell Nixon","SFG",0.26506024,0.062146892,23,"Donell Nixon",1009607,119813
1989,"Ron Oester","CIN",0.245901639,0.094955489,23,"Ron Oester",1009739,119946
1989,"Rey Quinones","- - -",0.200819672,0.058181818,23,"Rey Quinones",1010615,120851
1990,"Tracy Jones","- - -",0.259803921,0.04090909,23,"Tracy Jones",1006600,116735
1990,"Kenny Williams","- - -",0.161290322,0.059171597,23,"Kenny Williams",1014013,124322
1991,"Dave Bergman","DET",0.237113402,0.151515151,23,"Dave Bergman",1000879,110908
1991,"Tom Herr","- - -",0.209302325,0.16981132,23,"Tom Herr",1005737,115839
1991,"Joel Skinner","CLE",0.242957746,0.045901639,23,"Joel Skinner",1012039,122298
1991,"Jose Uribe","SFG",0.22077922,0.079365079,23,"Jose Uribe",1013300,123585
1991,"Gary Varsho","PIT",0.272727272,0.09047619,23,"Gary Varsho",1013373,123664
1991,"Hector Villanueva","CHC",0.276041666,0.098130841,23,"Hector Villanueva",1013427,123724
1991,"Mitch Webster","- - -",0.206896551,0.092920353,23,"Mitch Webster",1013719,124025
1992,"Derek Bell","TOR",0.242236024,0.081521739,23,"Derek Bell",1000801,110818
1992,"Carlos Martinez","CLE",0.263157894,0.029045643,23,"Carlos Martinez",1008158,118360
1992,"Lonnie Smith","ATL",0.246835443,0.093406593,23,"Lonnie Smith",1012176,122430
1992,"Eddie Taubensee","HOU",0.222222222,0.093655589,23,"Eddie Taubensee",1012845,123113
1992,"Tim Teufel","SDP",0.223577235,0.111111111,23,"Tim Teufel",1012940,123212
1993,"Greg Olson","ATL",0.225190839,0.098305084,23,"Greg Olson",1009792,120003
1993,"Dan Peltier","TEX",0.26875,0.109289617,23,"Dan Peltier",1010135,120363
1993,"Kevin Roberson","CHC",0.188888888,0.061538461,23,"Kevin Roberson",1011039,121270
1993,"Dickie Thon","MIL",0.269387755,0.08,23,"Dickie Thon",1013033,123309
1994,"Mike Aldrete","OAK",0.241573033,0.099502487,23,"Mike Aldrete",1000114,110119
1994,"Darryl Hamilton","MIL",0.262411347,0.094339622,23,"Darryl Hamilton",1005272,115378
1994,"Brian Harper","MIL",0.290836653,0.033707865,23,"Brian Harper",1005376,115488
1994,"Scott Hemond","OAK",0.222222222,0.074074074,23,"Scott Hemond",1005621,115737
1994,"Bo Jackson","CAL",0.278606965,0.089285714,23,"Bo Jackson",1006290,116446
1994,"Dave Martinez","SFG",0.24680851,0.08076923,23,"Dave Martinez",1008160,118363
1994,"Kevin McReynolds","NYM",0.255555555,0.099502487,23,"Kevin McReynolds",1008690,118875
1994,"Chris Turner","CAL",0.241610738,0.061349693,23,"Chris Turner",1013226,123510
1995,"Kelly Stinnett","NYM",0.219387755,0.125541125,23,"Kelly Stinnett",356,122803
1995,"Brent Mayne","KCR",0.250814332,0.072046109,23,"Brent Mayne",614,118490
1995,"Michael Tucker","KCR",0.259887005,0.09090909,23,"Michael Tucker",635,123494
1995,"Herbert Perry","CLE",0.314814814,0.070652173,23,"Herbert Perry",1270,120440
1995,"David Howard","KCR",0.243137254,0.083623693,23,"David Howard",1006075,116201
1995,"Lyle Mouton","CHW",0.301675977,0.094527363,23,"Lyle Mouton",1009269,119464
1995,"Craig Shipley","HOU",0.262931034,0.032653061,23,"Craig Shipley",1011906,122165
1996,"Mike Sweeney","KCR",0.278787878,0.094736842,23,"Mike Sweeney",634,123041
1996,"David Justice","ATL",0.321428571,0.12804878,23,"David Justice",923,116798
1996,"Luis Sojo","- - -",0.219512195,0.035714285,23,"Luis Sojo",1834,122522
1996,"Jim Leyritz","NYY",0.264150943,0.097087378,23,"Jim Leyritz",1007590,117747
1996,"Nelson Liriano","PIT",0.267281105,0.059829059,23,"Nelson Liriano",1007650,117810
1996,"Dave Magadan","CHC",0.254437869,0.144278606,23,"Dave Magadan",1007961,118132
1996,"Joe Orsulak","FLA",0.221198156,0.068376068,23,"Joe Orsulak",1009852,120068
1997,"Cliff Floyd","FLA",0.233576642,0.145454545,23,"Cliff Floyd",518,114260
1997,"Warren Newson","TEX",0.213017751,0.154228855,23,"Warren Newson",1009549,119752
1998,"Todd Hollandsworth","LAD",0.268571428,0.048128342,23,"Todd Hollandsworth",433,116075
1998,"Paul Bako","DET",0.272131147,0.069069069,23,"Paul Bako",676,132720
1998,"Aramis Ramirez","PIT",0.23505976,0.065454545,23,"Aramis Ramirez",1002,133380
1998,"Frank Catalanotto","DET",0.28169014,0.051282051,23,"Frank Catalanotto",1241,112131
1998,"Geronimo Berroa","- - -",0.22513089,0.110599078,23,"Geronimo Berroa",1000900,110928
1998,"Rafael Bournigal","OAK",0.224880382,0.043668122,23,"Rafael Bournigal",1001239,111277
1998,"Brent Brede","ARI",0.226415094,0.100840336,23,"Brent Brede",1001377,111414
1998,"Kevin Jordan","PHI",0.276,0.03065134,23,"Kevin Jordan",1006610,116752
1999,"Joe Girardi","NYY",0.239234449,0.043668122,23,"Joe Girardi",280,114833
1999,"Raul Ibanez","SEA",0.258373205,0.074889867,23,"Raul Ibanez",607,116380
1999,"Trenidad Hubbard","LAD",0.314285714,0.108333333,23,"Trenidad Hubbard",1036,116248
1999,"Glen Barker","HOU",0.287671232,0.122222222,23,"Glen Barker",1000545,150058
2000,"Craig Counsell","ARI",0.315789473,0.11299435,23,"Craig Counsell",52,112736
2000,"Marty Cordova","TOR",0.245,0.081447963,23,"Marty Cordova",132,112682
2000,"Doug Mirabelli","SFG",0.230434782,0.131868131,23,"Doug Mirabelli",202,119182
2000,"Mike DiFelice","TBD",0.240196078,0.053811659,23,"Mike DiFelice",1151,113358
2000,"Bill Haselman","TEX",0.274611398,0.071428571,23,"Bill Haselman",1254,115587
2000,"Dave Berg","FLA",0.252380952,0.102040816,23,"Dave Berg",1288,132787
2000,"Bobby Bonilla","ATL",0.255230125,0.133093525,23,"Bobby Bonilla",1001168,111199
2000,"Carlos Hernandez","- - -",0.256198347,0.077777777,23,"Carlos Hernandez",1005696,115815
2001,"Tony Graffanino","CHW",0.303448275,0.094674556,23,"Tony Graffanino",235,115017
2001,"Todd Hundley","CHC",0.186991869,0.09057971,23,"Todd Hundley",284,116316
2001,"Pedro Feliz","SFG",0.227272727,0.042016806,23,"Pedro Feliz",1112,150268
2002,"Tom Goodwin","SFG",0.259740259,0.081871345,23,"Tom Goodwin",1114,114961
2002,"Carl Crawford","TBD",0.258687258,0.0323741,23,"Carl Crawford",1201,408307
2002,"Lenny Harris","MIL",0.304568527,0.065116279,23,"Lenny Harris",1394,115529
2003,"Doug Mirabelli","BOS",0.257668711,0.0625,23,"Doug Mirabelli",202,119182
2003,"Ryan Freel","CIN",0.284671532,0.058823529,23,"Ryan Freel",1207,150472
2003,"Andres Torres","DET",0.220238095,0.054054054,23,"Andres Torres",1488,400083
2003,"Bill Hall","MIL",0.26056338,0.04516129,23,"Bill Hall",1605,407849
2003,"Lyle Overbay","ARI",0.275590551,0.119453924,23,"Lyle Overbay",1617,407489
2004,"Rey Sanchez","TBD",0.245614035,0.039087947,23,"Rey Sanchez",213,121663
2004,"Adam Melhuse","OAK",0.257009345,0.069264069,23,"Adam Melhuse",294,282597
2004,"Jose Macias","CHC",0.268041237,0.024509803,23,"Jose Macias",476,150197
2004,"Dan Wilson","SEA",0.250783699,0.072423398,23,"Dan Wilson",1102,124383
2004,"Todd Greene","COL",0.282051282,0.062200956,23,"Todd Greene",1450,115103
2004,"Miguel Ojeda","SDP",0.256410256,0.086206896,23,"Miguel Ojeda",1712,425864
2004,"Robb Quinlan","ANA",0.34375,0.079096045,23,"Robb Quinlan",1779,425477
2004,"Danny Garcia","NYM",0.231884057,0.126436781,23,"Danny Garcia",1819,430162
2005,"Chad Moeller","MIL",0.20603015,0.060185185,23,"Chad Moeller",66,150224
2005,"Russell Branyan","MIL",0.257425742,0.161157024,23,"Russell Branyan",370,137140
2005,"Craig Wilson","PIT",0.26395939,0.12605042,23,"Craig Wilson",1015,346852
2005,"Quinton McCracken","ARI",0.237209302,0.093495934,23,"Quinton McCracken",1377,118609
2005,"Eduardo Perez","TBD",0.254658385,0.136842105,23,"Eduardo Perez",1409,120408
2005,"Luis Terrero","ARI",0.229813664,0.076086956,23,"Luis Terrero",1765,407880
2005,"Mike Edwards","LAD",0.246861924,0.062015503,23,"Mike Edwards",1850,425855
2005,"Brad Eldred","PIT",0.221052631,0.0625,23,"Brad Eldred",4328,434660
2006,"Henry Blanco","CHC",0.265560165,0.053639846,23,"Henry Blanco",81,111072
2006,"Joe Randa","PIT",0.266990291,0.070484581,23,"Joe Randa",623,120922
2006,"Mike Sweeney","KCR",0.258064516,0.111111111,23,"Mike Sweeney",634,123041
2006,"Yorvit Torrealba","COL",0.246636771,0.045643153,23,"Yorvit Torrealba",1135,150275
2006,"Jason Kubel","MIN",0.24090909,0.051063829,23,"Jason Kubel",2161,430585
2006,"Shin-Soo Choo","- - -",0.280254777,0.100558659,23,"Shin-Soo Choo",3174,425783
2006,"Carlos Quentin","ARI",0.253012048,0.078534031,23,"Carlos Quentin",6274,435041
2006,"Shane Costa","KCR",0.274261603,0.023809523,23,"Shane Costa",6358,430573
2007,"Alex Cintron","CHW",0.243243243,0.045918367,23,"Alex Cintron",50,400090
2007,"Mike Redmond","MIN",0.294117647,0.060402684,23,"Mike Redmond",538,133226
2007,"Tike Redman","BAL",0.318181818,0.035971223,23,"Tike Redman",1003,276523
2008,"Aaron Boone","WSN",0.24137931,0.070588235,23,"Aaron Boone",311,111213
2008,"Jonny Gomes","TBR",0.181818181,0.084745762,23,"Jonny Gomes",1845,430404
2008,"Brian Barton","STL",0.267973856,0.106145251,23,"Brian Barton",2408,446382
2008,"Wladimir Balentien","SEA",0.20164609,0.061538461,23,"Wladimir Balentien",3131,434605
2008,"Jesus Flores","WSN",0.255813953,0.046296296,23,"Jesus Flores",4166,435520
2009,"Rocco Baldelli","BOS",0.253333333,0.06707317,23,"Rocco Baldelli",1656,408306
2009,"Reed Johnson","CHC",0.254545454,0.069892473,23,"Reed Johnson",1702,407862
2009,"Nick Hundley","SDP",0.23828125,0.096885813,23,"Nick Hundley",3376,460026
2009,"Jake Fox","CHC",0.259259259,0.058091286,23,"Jake Fox",6267,444844
2009,"Adam Rosales","CIN",0.213043478,0.09774436,23,"Adam Rosales",9682,489267
2010,"Mike Lowell","BOS",0.23853211,0.094262295,23,"Mike Lowell",527,136780
2010,"Randy Winn","- - -",0.23902439,0.090128755,23,"Randy Winn",1235,133160
2010,"Jason Michaels","HOU",0.252688172,0.0591133,23,"Jason Michaels",1399,346859
2010,"Carlos Santana","CLE",0.26,0.192708333,23,"Carlos Santana",2396,467793
2010,"Chris Getz","KCR",0.236607142,0.076612903,23,"Chris Getz",3388,460051
2010,"Joaquin Arias","- - -",0.2578125,0.029850746,23,"Joaquin Arias",3817,435078
2010,"Daniel Nava","BOS",0.242236024,0.101063829,23,"Daniel Nava",5450,537953
2010,"Reggie Willits","LAA",0.257861635,0.104395604,23,"Reggie Willits",5590,435065
2010,"Paul Janish","CIN",0.26,0.096491228,23,"Paul Janish",7412,457926
2011,"J.D. Drew","BOS",0.221774193,0.115384615,23,"J.D. Drew",1152,136770
2011,"Travis Snider","TOR",0.22459893,0.054455445,23,"Travis Snider",2830,501983
2011,"Jose Lopez","- - -",0.216450216,0.028925619,23,"Jose Lopez",3114,430946
2011,"Kelly Shoppach","TBR",0.176470588,0.075098814,23,"Kelly Shoppach",3867,431159
2011,"Brandon Allen","- - -",0.2,0.092307692,23,"Brandon Allen",7436,450315
2012,"Carl Crawford","BOS",0.282051282,0.024,23,"Carl Crawford",1201,408307
2012,"Travis Hafner","CLE",0.228310502,0.121673003,23,"Travis Hafner",1573,400098
2012,"Travis Snider","- - -",0.25,0.091891891,23,"Travis Snider",2830,501983
2012,"Jack Hannahan","CLE",0.243902439,0.08490566,23,"Jack Hannahan",3692,435219
2012,"Kelly Shoppach","- - -",0.232876712,0.065306122,23,"Kelly Shoppach",3867,431159
2012,"Scott Moore","HOU",0.258706467,0.070175438,23,"Scott Moore",4390,445599
2012,"Chris Snyder","HOU",0.176470588,0.127906976,23,"Chris Snyder",4606,430965
2013,"Mark DeRosa","TOR",0.235294117,0.118644067,23,"Mark DeRosa",1392,136660
2013,"Hank Conger","LAA",0.248927038,0.066666666,23,"Hank Conger",2505,474233
2013,"Jordan Pacheco","COL",0.238866396,0.038167938,23,"Jordan Pacheco",2677,457574
2013,"Donnie Murphy","CHC",0.255033557,0.049079754,23,"Donnie Murphy",4704,430906
2013,"Eduardo Escobar","MIN",0.236363636,0.061452513,23,"Eduardo Escobar",6153,500871
2013,"Josh Satin","NYM",0.278947368,0.135746606,23,"Josh Satin",6788,543744
2014,"Raul Ibanez","- - -",0.166666666,0.117857142,23,"Raul Ibanez",607,116380
2014,"Brayan Peña","CIN",0.252873563,0.05376344,23,"Brayan Pena",3231,430910
2014,"Daniel Robertson","TEX",0.27118644,0.086294416,23,"Daniel Robertson",6266,543706
2014,"Michael McKenry","COL",0.31547619,0.114583333,23,"Michael McKenry",9628,502374
2014,"Mike Olt","CHC",0.16,0.096899224,23,"Mike Olt",10698,592609
2014,"Matthew den Dekker","NYM",0.25,0.120689655,23,"Matthew den Dekker",11385,544925
2015,"Carlos Ruiz","PHI",0.211267605,0.0875,23,"Carlos Ruiz",2579,434563
2015,"Skip Schumaker","CIN",0.241803278,0.085820895,23,"Skip Schumaker",3704,435401
2015,"B.J. Upton","SDP",0.258536585,0.092105263,23,"B.J. Upton",5015,425834
2015,"John Jaso","TBR",0.286486486,0.129629629,23,"John Jaso",5887,444379
2015,"Eduardo Núñez","MIN",0.281914893,0.058823529,23,"Eduardo Nunez",6848,456488
2015,"Will Middlebrooks","SDP",0.211764705,0.04074074,23,"Will Middlebrooks",7002,519025
2015,"Tucker Barnhart","CIN",0.252066115,0.091240875,23,"Tucker Barnhart",10200,571466
2015,"Taylor Featherston","LAA",0.162337662,0.041420118,23,"Taylor Featherston",12590,605227
2015,"Kelby Tomlinson","SFG",0.303370786,0.07253886,23,"Kelby Tomlinson",13005,605509
2016,"David Peralta","ARI",0.251461988,0.043715846,23,"David Peralta",2136,444482
2016,"Chris Iannetta","SEA",0.210169491,0.112426035,23,"Chris Iannetta",8267,455104
2016,"Aaron Altherr","PHI",0.202020202,0.101321585,23,"Aaron Altherr",11270,571437
2016,"Jett Bandy","LAA",0.23444976,0.047619047,23,"Jett Bandy",12508,542908
2016,"Curt Casali","TBR",0.185840707,0.09765625,23,"Curt Casali",12510,592200
2017,"Brandon Guyer","CLE",0.236363636,0.078125,23,"Brandon Guyer",2636,446386
2017,"Cliff Pennington","LAA",0.252577319,0.073732718,23,"Cliff Pennington",3395,460060
2017,"René Rivera","- - -",0.252293577,0.059071729,23,"Rene Rivera",3648,425784
2017,"Tyler Saladino","CHW",0.177865612,0.081850533,23,"Tyler Saladino",10807,573135
2017,"Kevan Smith","CHW",0.282608695,0.030612244,23,"Kevan Smith",12284,607345
2017,"Omar Narváez","CHW",0.276679841,0.128813559,23,"Omar Narvaez",13338,553882
2017,"Patrick Kivlehan","CIN",0.207865168,0.107843137,23,"Patrick Kivlehan",13910,623182
2018,"Luis Valbuena","LAA",0.19924812,0.065972222,23,"Luis Valbuena",4969,472528
2018,"Leury García","CHW",0.271317829,0.032727272,23,"Leury Garcia",5913,544725
2018,"Tommy La Stella","CHC",0.266272189,0.088541666,23,"Tommy La Stella",12371,600303
2018,"Greg Bird","NYY",0.198529411,0.096463022,23,"Greg Bird",14131,595885
2018,"David Bote","CHC",0.239130434,0.09047619,23,"David Bote",14593,623520
2018,"Ryan O'Hearn","KCR",0.261744966,0.117647058,23,"Ryan O'Hearn",16442,656811
2018,"Cedric Mullins","BAL",0.235294117,0.089005235,23,"Cedric Mullins",17929,656775
2019,"Gregory Polanco","PIT",0.241830065,0.071856287,23,"Gregory Polanco",12907,570256
2019,"Daniel Robertson","TBR",0.212560386,0.101265822,23,"Daniel Robertson",14145,621002
2019,"Derek Fisher","- - -",0.184931506,0.125748502,23,"Derek Fisher",16192,605233
2019,"Isiah Kiner-Falefa","TEX",0.237623762,0.063063063,23,"Isiah Kiner-Falefa",16512,643396
2020,"Robinson Canó","NYM",0.315789473,0.049450549,23,"Robinson Cano",3269,429664
2020,"Eric Hosmer","SDP",0.286713286,0.057692307,23,"Eric Hosmer",3516,543333
2020,"Asdrúbal Cabrera","WSN",0.242105263,0.089201877,23,"Asdrubal Cabrera",4962,452678
2020,"Robbie Grossman","OAK",0.240963855,0.109375,23,"Robbie Grossman",5254,543257
2020,"Nolan Arenado","COL",0.252747252,0.074626865,23,"Nolan Arenado",9777,571448
2020,"Maikel Franco","KCR",0.278026905,0.065843621,23,"Maikel Franco",12179,596748
2020,"Joey Gallo","TEX",0.18134715,0.128318584,23,"Joey Gallo",14128,608336
2020,"Ryan McMahon","COL",0.215116279,0.093264248,23,"Ryan McMahon",15112,641857
2020,"Aaron Judge","NYY",0.257425742,0.087719298,23,"Aaron Judge",15640,592450
2020,"Will Smith","LAD",0.289473684,0.145985401,23,"Will Smith",19197,669257
2020,"Shohei Ohtani","LAA",0.189542483,0.125714285,23,"Shohei Ohtani",19755,660271
2021,"Charlie Culberson","TEX",0.242914979,0.062730627,23,"Charlie Culberson",3298,518586
2021,"Mike Trout","LAA",0.333333333,0.184931506,23,"Mike Trout",10155,545361
2021,"Billy Hamilton","CHW",0.22047244,0.029629629,23,"Billy Hamilton",10199,571740
2021,"Phillip Evans","PIT",0.205607476,0.113360323,23,"Phillip Evans",12950,595943
2021,"Jordan Luplow","- - -",0.202453987,0.14507772,23,"Jordan Luplow",16424,656669
2021,"Ryan O'Hearn","KCR",0.224576271,0.051181102,23,"Ryan O'Hearn",16442,656811
2021,"Connor Joe","COL",0.284916201,0.123222748,23,"Connor Joe",16572,656582
2021,"Jose Trevino","TEX",0.238596491,0.039735099,23,"Jose Trevino",16725,624431
2021,"Kelvin Gutiérrez","- - -",0.231617647,0.064406779,23,"Kelvin Gutierrez",17468,642721
2021,"Eloy Jiménez","CHW",0.248826291,0.069264069,23,"Eloy Jimenez",17484,650391
2021,"Gavin Sheets","CHW",0.25,0.089385474,23,"Gavin Sheets",19901,657757
2021,"Andrés Giménez","CLE",0.218085106,0.052380952,23,"Andres Gimenez",19950,665926
2021,"Taylor Trammell","SEA",0.16025641,0.095505617,23,"Taylor Trammell",19960,666211
2021,"Alex Kirilloff","MIN",0.25116279,0.06060606,23,"Alex Kirilloff",20325,666135
2022,"Yan Gomes","CHC",0.234657039,0.027303754,23,"Yan Gomes",9627,543228
2022,"Odúbel Herrera","PHI",0.237837837,0.055837563,23,"Odubel Herrera",11476,546318
2022,"Mitch Garver","TEX",0.207446808,0.106976744,23,"Mitch Garver",15161,641598
2022,"Frank Schwindel","CHC",0.228782287,0.065068493,23,"Frank Schwindel",15351,643524
2022,"Kyle Garlick","MIN",0.233333333,0.049382716,23,"Kyle Garlick",18063,664247
2022,"P.J. Higgins","CHC",0.228855721,0.096069868,23,"P.J. Higgins",18433,664731
